Date,State,TotalSamples,Negative,Positive
2020-12-22,Delhi,7945193.0,,
2020-12-23,Delhi,8033054.0,,
2020-12-24,Delhi,8122974.0,,
2020-12-25,Delhi,8208723.0,,
2020-12-26,Delhi,8275838.0,,
2020-12-27,Delhi,8351048.0,,
2020-12-28,Delhi,8408511.0,,
2020-12-29,Delhi,8493400.0,,
2020-12-30,Delhi,8578080.0,,
2020-12-31,Delhi,8659830.0,,
2021-01-01,Delhi,8740395.0,,
2021-01-02,Delhi,8807759.0,,
2021-01-03,Delhi,8876518.0,,
2021-01-04,Delhi,8926806.0,,
2021-01-05,Delhi,9006583.0,,
2021-01-06,Delhi,9082133.0,,
2021-01-07,Delhi,9158755.0,,
2021-01-08,Delhi,9234479.0,,
2021-01-09,Delhi,9314754.0,,
2021-01-10,Delhi,9392354.0,,
2021-01-11,Delhi,9448744.0,,
2021-01-12,Delhi,9524657.0,,
2021-01-13,Delhi,9595402.0,,
2021-01-14,Delhi,9666727.0,,
2021-01-15,Delhi,9733648.0,,
2021-01-16,Delhi,9805605.0,,
2021-01-17,Delhi,9873068.0,,
2021-01-18,Delhi,9923591.0,,
2021-01-19,Delhi,9996032.0,,
2021-01-20,Delhi,10059193.0,,
2021-01-21,Delhi,10140743.0,,
2021-01-22,Delhi,10212593.0,,
2021-01-23,Delhi,10289461.0,,
2021-01-24,Delhi,10351768.0,,
2021-01-25,Delhi,10400218.0,,
2021-01-26,Delhi,10465191.0,,
2021-01-27,Delhi,10495046.0,,
2021-01-28,Delhi,10553039.0,,
2021-01-29,Delhi,10611764.0,,
2021-01-30,Delhi,10680731.0,,
2021-01-31,Delhi,10741426.0,,
2021-02-01,Delhi,10785138.0,,
2021-02-02,Delhi,10843736.0,,
2021-02-03,Delhi,10900394.0,,
2021-02-04,Delhi,10967628.0,,
2021-02-05,Delhi,11027592.0,,
2021-02-06,Delhi,11090914.0,,
2021-02-07,Delhi,11145161.0,,
2021-02-08,Delhi,11200551.0,,
2021-02-09,Delhi,11256961.0,,
2021-02-10,Delhi,11323764.0,,
2021-02-11,Delhi,11388092.0,,
2021-02-12,Delhi,11451114.0,,
2021-02-13,Delhi,11511990.0,,
2021-02-14,Delhi,11568892.0,,
2021-02-15,Delhi,11607957.0,,
2021-02-16,Delhi,11664901.0,,
2021-02-17,Delhi,11724787.0,,
2021-02-18,Delhi,11785228.0,,
2021-02-19,Delhi,11846064.0,,
2021-02-20,Delhi,11908127.0,,
2021-02-21,Delhi,11971940.0,,
2021-02-22,Delhi,12014182.0,,
2021-02-23,Delhi,12072509.0,,
2021-02-24,Delhi,12128677.0,,
2021-02-25,Delhi,12192675.0,,
2021-02-26,Delhi,12255443.0,,
2021-02-27,Delhi,12322927.0,,
2021-02-28,Delhi,12380699.0,,
2021-03-01,Delhi,12420432.0,,
2021-03-02,Delhi,12487056.0,,
2021-03-03,Delhi,12555887.0,,
2021-03-04,Delhi,12622319.0,,
2021-03-05,Delhi,12681441.0,,
2021-03-06,Delhi,12734503.0,,
2021-03-07,Delhi,12826117.0,,
2021-03-08,Delhi,12873806.0,,
2021-03-09,Delhi,12940550.0,,
2021-03-10,Delhi,13011703.0,,
2021-03-11,Delhi,13081513.0,,
2021-03-12,Delhi,13153544.0,,
2021-03-13,Delhi,13227870.0,,
2021-03-14,Delhi,13296093.0,,
2021-03-15,Delhi,13358365.0,,
2021-03-16,Delhi,13428414.0,,
2021-03-17,Delhi,13509270.0,,
2021-03-18,Delhi,13589523.0,,
2021-03-19,Delhi,13666875.0,,
2021-03-20,Delhi,13742763.0,,
2021-03-21,Delhi,13822477.0,,
2021-03-22,Delhi,13889895.0,,
2021-03-23,Delhi,13974132.0,,
2021-03-24,Delhi,14056463.0,,
2021-03-25,Delhi,14146299.0,,
2021-03-26,Delhi,14231391.0,,
2021-03-27,Delhi,14323094.0,,
2021-03-28,Delhi,14403030.0,,
2021-03-29,Delhi,14471835.0,,
2021-03-30,Delhi,14508592.0,,
2021-03-31,Delhi,14575662.0,,
2021-04-01,Delhi,14653735.0,,
2021-04-02,Delhi,14741240.0,,
2021-04-03,Delhi,14820857.0,,
2021-04-04,Delhi,14907756.0,,
2021-04-05,Delhi,14971759.0,,
2021-04-06,Delhi,15075212.0,,
2021-04-07,Delhi,15165413.0,,
2021-04-08,Delhi,15257183.0,,
2021-04-09,Delhi,15366581.0,,
2021-04-10,Delhi,15443955.0,,
2021-04-11,Delhi,15558243.0,,
2021-04-12,Delhi,15650640.0,,
2021-04-13,Delhi,15753100.0,,
2021-04-14,Delhi,15861634.0,,
2021-04-15,Delhi,15944203.0,,
2021-04-16,Delhi,16043160.0,,
2021-04-17,Delhi,16142390.0,,
2021-04-18,Delhi,16228010.0,,
2021-04-19,Delhi,16318706.0,,
2021-04-20,Delhi,16405232.0,,
2021-04-21,Delhi,16484000.0,,
2021-04-22,Delhi,16556208.0,,
2021-04-23,Delhi,16631245.0,,
2021-04-24,Delhi,16705947.0,,
2021-04-25,Delhi,16781859.0,,
2021-04-26,Delhi,16839549.0,,
2021-04-27,Delhi,16913360.0,,
2021-04-28,Delhi,16995189.0,,
2021-04-29,Delhi,17069040.0,,
2021-04-30,Delhi,17151785.0,,
2021-05-01,Delhi,17231565.0,,
2021-05-02,Delhi,17303562.0,,
2021-05-03,Delhi,17364607.0,,
2021-05-04,Delhi,17439261.0,,
2021-05-05,Delhi,17518752.0,,
2021-05-06,Delhi,17597532.0,,
2021-05-07,Delhi,17677125.0,,
2021-05-08,Delhi,17751509.0,,
2021-05-09,Delhi,17813061.0,,
2021-05-10,Delhi,17879295.0,,
2021-05-11,Delhi,17949571.0,,
2021-05-12,Delhi,18027606.0,,
2021-05-13,Delhi,18101281.0,,
2021-05-14,Delhi,18169856.0,,
2021-05-15,Delhi,18226667.0,,
2021-05-16,Delhi,18288726.0,,
2021-05-17,Delhi,18342482.0,,
2021-05-18,Delhi,18407486.0,,
2021-05-19,Delhi,18474059.0,,
2021-05-20,Delhi,18532803.0,,
2021-05-21,Delhi,18595993.0,,
2021-05-22,Delhi,18659148.0,,
2021-05-23,Delhi,18727191.0,,
2021-05-24,Delhi,18788697.0,,
2021-05-25,Delhi,18862103.0,,
2021-05-26,Delhi,18939206.0,,
2021-05-27,Delhi,19009274.0,,
2021-05-28,Delhi,19081127.0,,
2021-05-29,Delhi,19161600.0,,
2021-05-30,Delhi,19237040.0,,
2021-05-31,Delhi,19302280.0,,
2021-06-01,Delhi,19373093.0,,
2021-06-02,Delhi,19446544.0,,
2021-06-03,Delhi,19526590.0,,
2021-06-04,Delhi,19603764.0,,
2021-06-05,Delhi,19681458.0,,
2021-06-06,Delhi,19758315.0,,
2021-06-07,Delhi,19821925.0,,
2021-06-08,Delhi,19893804.0,,
2021-06-09,Delhi,19967045.0,,
2021-06-10,Delhi,20042178.0,,
2021-06-11,Delhi,20119290.0,,
2021-06-12,Delhi,20190803.0,,
2021-06-13,Delhi,20263554.0,,
2021-06-14,Delhi,20323110.0,,
2021-06-15,Delhi,20394401.0,,
2021-06-16,Delhi,20472292.0,,
2021-06-17,Delhi,20549834.0,,
2021-06-18,Delhi,20626314.0,,
2021-06-19,Delhi,20702001.0,,
2021-06-20,Delhi,20774671.0,,
2021-06-21,Delhi,20831799.0,,
2021-06-22,Delhi,20899715.0,,
2021-06-23,Delhi,20975900.0,,
2021-06-24,Delhi,21053282.0,,
2021-06-25,Delhi,21130759.0,,
2021-06-26,Delhi,21203679.0,,
2021-06-27,Delhi,21277877.0,,
2021-06-28,Delhi,21336772.0,,
2021-06-29,Delhi,21403169.0,,
2021-06-30,Delhi,21483104.0,,
2021-07-01,Delhi,21559572.0,,
2021-07-02,Delhi,21633137.0,,
2021-07-03,Delhi,21709756.0,,
2021-07-04,Delhi,21784889.0,,
2021-07-05,Delhi,21846294.0,,
2021-07-06,Delhi,21916160.0,,
2021-07-07,Delhi,21994742.0,,
2021-07-08,Delhi,22072721.0,,
2021-07-09,Delhi,22145913.0,,
2021-07-10,Delhi,22227364.0,,
2021-07-11,Delhi,22304187.0,,
2021-07-12,Delhi,22359206.0,,
2021-07-13,Delhi,22426970.0,,
2021-07-14,Delhi,22503065.0,,
2021-07-15,Delhi,22572277.0,,
2021-07-16,Delhi,22648736.0,,
2021-07-17,Delhi,22725157.0,,
2021-07-18,Delhi,22796703.0,,
2021-07-19,Delhi,22856113.0,,
2021-07-20,Delhi,22919132.0,,
2021-07-21,Delhi,22984943.0,,
2021-07-22,Delhi,23043445.0,,
2021-07-23,Delhi,23111262.0,,
2021-07-24,Delhi,23187570.0,,
2021-07-25,Delhi,23258328.0,,
2021-07-26,Delhi,23314763.0,,
2021-07-27,Delhi,23385011.0,,
2021-07-28,Delhi,23458403.0,,
2021-07-29,Delhi,23525771.0,,
2021-07-30,Delhi,23595882.0,,
2021-07-31,Delhi,23666237.0,,
2021-08-01,Delhi,23738684.0,,
2021-08-02,Delhi,23792412.0,,
2021-08-03,Delhi,23856688.0,,
2021-08-04,Delhi,23929653.0,,
2021-08-05,Delhi,24002171.0,,
2021-08-06,Delhi,24081339.0,,
2021-08-07,Delhi,24155020.0,,
2021-08-08,Delhi,24222336.0,,
2021-08-09,Delhi,24268783.0,,
2021-08-10,Delhi,24333906.0,,
2020-04-02,Goa,220.0,197,5.0
2020-04-09,Goa,344.0,,7.0
2020-04-10,Goa,354.0,,7.0
2020-04-12,Goa,406.0,,7.0
2020-04-13,Goa,440.0,,7.0
2020-04-14,Goa,479.0,,7.0
2020-04-15,Goa,556.0,,7.0
2020-04-16,Goa,611.0,,7.0
2020-04-17,Goa,673.0,,7.0
2020-04-18,Goa,758.0,,7.0
2020-04-19,Goa,826.0,,7.0
2020-04-20,Goa,901.0,,7.0
2020-04-21,Goa,1004.0,,7.0
2020-04-22,Goa,1116.0,,7.0
2020-04-23,Goa,1206.0,,7.0
2020-04-27,Goa,1541.0,,7.0
2020-04-28,Goa,1776.0,,7.0
2020-04-29,Goa,1871.0,,7.0
2020-04-30,Goa,2031.0,,7.0
2020-05-01,Goa,2181.0,,7.0
2020-05-02,Goa,2372.0,,7.0
2020-05-03,Goa,2548.0,,7.0
2020-05-04,Goa,2899.0,,7.0
2020-05-05,Goa,3096.0,,7.0
2020-05-06,Goa,3411.0,,7.0
2020-05-08,Goa,4140.0,,7.0
2020-05-09,Goa,4524.0,,7.0
2020-05-10,Goa,4848.0,,7.0
2020-05-11,Goa,5307.0,,7.0
2020-05-14,Goa,6736.0,,7.0
2020-05-15,Goa,7304.0,,7.0
2020-05-16,Goa,8011.0,,20.0
2020-05-17,Goa,8785.0,,29.0
2020-05-18,Goa,8785.0,,29.0
2020-05-19,Goa,9549.0,,46.0
2020-05-20,Goa,10136.0,,50.0
2020-05-21,Goa,10859.0,,52.0
2020-05-22,Goa,11362.0,,54.0
2020-05-23,Goa,11945.0,,55.0
2020-05-24,Goa,12499.0,,66.0
2020-05-25,Goa,12860.0,,67.0
2020-05-26,Goa,13303.0,,67.0
2020-05-27,Goa,13911.0,,68.0
2020-05-28,Goa,14782.0,,69.0
2020-05-29,Goa,16141.0,,69.0
2020-05-30,Goa,17871.0,,70.0
2020-05-31,Goa,19491.0,,71.0
2020-06-01,Goa,20780.0,,73.0
2020-06-02,Goa,22378.0,,79.0
2020-06-03,Goa,23816.0,,126.0
2020-06-04,Goa,25300.0,,166.0
2020-06-05,Goa,26208.0,,196.0
2020-06-06,Goa,27402.0,,267.0
2020-06-07,Goa,29739.0,,300.0
2020-06-08,Goa,31455.0,,330.0
2020-06-09,Goa,32194.0,,359.0
2020-06-10,Goa,35332.0,,387.0
2020-06-11,Goa,37858.0,,417.0
2020-06-12,Goa,39298.0,,463.0
2020-06-13,Goa,40723.0,,523.0
2020-06-14,Goa,41835.0,,564.0
2020-06-15,Goa,42703.0,,592.0
2020-06-16,Goa,44378.0,,629.0
2020-06-17,Goa,45685.0,,656.0
2020-06-18,Goa,46996.0,,705.0
2020-06-19,Goa,49718.0,,725.0
2020-06-20,Goa,51404.0,,754.0
2020-06-21,Goa,52301.0,,818.0
2020-06-22,Goa,53050.0,,864.0
2020-06-23,Goa,54781.0,,909.0
2020-06-24,Goa,56925.0,,951.0
2020-06-25,Goa,58584.0,,995.0
2020-06-26,Goa,60350.0,,1039.0
2020-06-27,Goa,61687.0,,1128.0
2020-06-28,Goa,62945.0,,1198.0
2020-06-29,Goa,64375.0,,1251.0
2020-06-30,Goa,66491.0,,1315.0
2020-07-01,Goa,67822.0,,1387.0
2020-07-02,Goa,70738.0,,1482.0
2020-07-03,Goa,72691.0,,1576.0
2020-07-04,Goa,74314.0,,1684.0
2020-07-05,Goa,75791.0,,1761.0
2020-07-06,Goa,77033.0,,1813.0
2020-07-07,Goa,79864.0,,1903.0
2020-07-08,Goa,82555.0,,2039.0
2020-07-09,Goa,84945.0,,2151.0
2020-07-10,Goa,87865.0,,2251.0
2020-07-11,Goa,90817.0,,2368.0
2020-07-12,Goa,92191.0,,2453.0
2020-07-13,Goa,93968.0,,2583.0
2020-07-14,Goa,96692.0,,2753.0
2020-07-15,Goa,99234.0,,2951.0
2020-07-16,Goa,101554.0,,3108.0
2020-07-17,Goa,103527.0,,3304.0
2020-07-18,Goa,105731.0,,3484.0
2020-07-19,Goa,107266.0,,3657.0
2020-07-20,Goa,108459.0,,3853.0
2020-07-21,Goa,111296.0,,4027.0
2020-07-22,Goa,114309.0,,4176.0
2020-07-23,Goa,117321.0,,4350.0
2020-07-24,Goa,119455.0,,4540.0
2020-07-25,Goa,121771.0,,4686.0
2020-07-26,Goa,123130.0,,4861.0
2020-07-27,Goa,124746.0,,5119.0
2020-07-28,Goa,126655.0,115434,5287.0
2020-07-29,Goa,128289.0,,5489.0
2020-07-30,Goa,129719.0,,5704.0
2020-07-31,Goa,131318.0,,5913.0
2020-08-01,Goa,132830.0,,6193.0
2020-08-02,Goa,134395.0,,6530.0
2020-08-03,Goa,135692.0,,6816.0
2020-08-04,Goa,137575.0,,7075.0
2020-08-05,Goa,139566.0,,7423.0
2020-08-06,Goa,142192.0,,7614.0
2020-08-07,Goa,144814.0,,7947.0
2020-08-08,Goa,147138.0,,8206.0
2020-08-09,Goa,149304.0,,8712.0
2020-08-10,Goa,151202.0,,9029.0
2020-08-11,Goa,153792.0,,
2020-08-12,Goa,156498.0,,9924.0
2020-08-13,Goa,159159.0,,10494.0
2020-08-14,Goa,162126.0,,10970.0
2020-08-15,Goa,163874.0,,11339.0
2020-08-16,Goa,165356.0,,11639.0
2020-08-17,Goa,167381.0,,
2020-08-18,Goa,170125.0,,12333.0
2020-08-19,Goa,172549.0,,
2020-08-20,Goa,175100.0,,
2020-08-21,Goa,178175.0,,1348.0
2020-08-22,Goa,179836.0,,
2020-08-23,Goa,180716.0,,
2020-08-24,Goa,182409.0,,
2020-08-25,Goa,184872.0,,
2020-08-26,Goa,187140.0,,
2020-08-27,Goa,189667.0,,
2020-08-28,Goa,192589.0,,
2020-08-29,Goa,195084.0,,
2020-08-30,Goa,197216.0,,
2020-08-31,Goa,199224.0,,
2020-09-01,Goa,202730.0,,
2020-09-02,Goa,204438.0,,
2020-09-03,Goa,206760.0,,
2020-09-04,Goa,208917.0,,
2020-09-05,Goa,211048.0,,
2020-09-06,Goa,212150.0,,
2020-09-07,Goa,213469.0,,
2020-09-08,Goa,215345.0,,
2020-09-09,Goa,217485.0,,
2020-09-10,Goa,219666.0,,
2020-09-11,Goa,221433.0,,
2020-09-12,Goa,223892.0,,
2020-09-13,Goa,225051.0,,
2020-09-14,Goa,225910.0,,
2020-09-15,Goa,227810.0,,
2020-09-16,Goa,229876.0,,
2020-09-17,Goa,231801.0,,
2020-09-18,Goa,233674.0,,
2020-09-19,Goa,235787.0,,
2020-09-20,Goa,237198.0,,
2020-09-21,Goa,238343.0,,
2020-09-22,Goa,240206.0,,
2020-09-23,Goa,242078.0,,
2020-09-24,Goa,244189.0,,
2020-09-25,Goa,246170.0,,
2020-09-26,Goa,248153.0,,
2020-09-27,Goa,249581.0,,
2020-09-28,Goa,251033.0,,
2020-09-29,Goa,252783.0,,
2020-09-30,Goa,254801.0,,
2020-10-01,Goa,256897.0,,
2020-10-02,Goa,258285.0,,
2020-10-03,Goa,259777.0,,
2020-10-04,Goa,260955.0,,
2020-10-05,Goa,262241.0,,
2020-10-06,Goa,264139.0,,
2020-10-07,Goa,265959.0,,
2020-10-08,Goa,267362.0,,
2020-10-09,Goa,269205.0,,
2020-10-10,Goa,270616.0,,
2020-10-11,Goa,271962.0,,
2020-10-12,Goa,273404.0,,
2020-10-13,Goa,274974.0,,
2020-10-14,Goa,276457.0,,
2020-10-15,Goa,278039.0,,
2020-10-16,Goa,279295.0,,
2020-10-17,Goa,280703.0,,
2020-10-18,Goa,281949.0,,
2020-10-19,Goa,282691.0,,
2020-10-20,Goa,284193.0,,
2020-10-21,Goa,285455.0,,
2020-10-22,Goa,286711.0,,
2020-10-23,Goa,287887.0,,
2020-10-24,Goa,289332.0,,
2020-10-25,Goa,290350.0,,
2020-10-26,Goa,291630.0,,
2020-10-27,Goa,293591.0,,
2020-10-28,Goa,295392.0,,
2020-10-29,Goa,297075.0,,
2020-10-30,Goa,298792.0,,
2020-10-31,Goa,300548.0,,
2020-11-01,Goa,301440.0,,
2020-11-02,Goa,302832.0,,
2020-11-03,Goa,304544.0,,
2020-11-04,Goa,306425.0,,
2020-11-05,Goa,308011.0,,
2020-11-06,Goa,309751.0,,
2020-11-07,Goa,311014.0,,
2020-11-08,Goa,312780.0,,
2020-11-09,Goa,314183.0,,
2020-11-10,Goa,315761.0,,
2020-11-11,Goa,317230.0,,
2020-11-12,Goa,318541.0,,
2020-11-13,Goa,320092.0,,
2020-11-14,Goa,321050.0,,
2020-11-15,Goa,321769.0,,
2020-11-16,Goa,322989.0,,
2020-11-17,Goa,324649.0,,
2020-11-18,Goa,326365.0,,
2020-11-19,Goa,327986.0,,
2020-11-20,Goa,329749.0,,
2020-11-21,Goa,331599.0,,
2020-11-22,Goa,332738.0,,
2020-11-23,Goa,334198.0,,
2020-11-24,Goa,336202.0,,
2020-11-25,Goa,338144.0,,
2020-11-26,Goa,340036.0,,
2020-11-27,Goa,342681.0,,
2020-11-28,Goa,345201.0,,
2020-11-29,Goa,347199.0,,
2020-11-30,Goa,348871.0,,
2020-12-01,Goa,350919.0,,
2020-12-02,Goa,352922.0,,
2020-12-03,Goa,354812.0,,
2020-12-04,Goa,356109.0,,
2020-12-05,Goa,358202.0,,
2020-12-06,Goa,359345.0,,
2020-12-07,Goa,360920.0,,
2020-12-08,Goa,363062.0,,
2020-12-09,Goa,364672.0,,
2020-12-10,Goa,366174.0,,
2020-12-11,Goa,367818.0,,
2020-12-12,Goa,369887.0,,
2020-12-13,Goa,370690.0,,
2020-12-14,Goa,372211.0,,
2020-12-15,Goa,373920.0,,
2020-12-16,Goa,375678.0,,
2020-12-17,Goa,377343.0,,
2020-12-18,Goa,378817.0,,
2020-12-19,Goa,380426.0,,
2020-12-20,Goa,381392.0,,
2020-12-21,Goa,382852.0,,
2020-12-22,Goa,384740.0,,
2020-12-23,Goa,386533.0,,
2020-12-24,Goa,388210.0,,
2020-12-25,Goa,389879.0,,
2020-12-26,Goa,391084.0,,
2020-12-27,Goa,392413.0,,
2020-12-28,Goa,393587.0,,
2020-12-29,Goa,395425.0,,
2020-12-30,Goa,397386.0,,
2020-12-31,Goa,399206.0,,
2021-01-01,Goa,400669.0,,
2021-01-02,Goa,402289.0,,
2021-01-03,Goa,403611.0,,
2021-01-04,Goa,404788.0,,
2021-01-05,Goa,406810.0,,
2021-01-06,Goa,408710.0,,
2021-01-07,Goa,410575.0,,
2021-01-08,Goa,412662.0,,
2021-01-09,Goa,414869.0,,
2021-01-10,Goa,416392.0,,
2021-01-11,Goa,417573.0,,
2021-01-12,Goa,419548.0,,
2021-01-13,Goa,421490.0,,
2021-01-14,Goa,423328.0,,
2021-01-15,Goa,425033.0,,
2021-01-16,Goa,426703.0,,
2021-01-17,Goa,427935.0,,
2021-01-18,Goa,429020.0,,
2021-01-19,Goa,431275.0,,
2021-01-20,Goa,433077.0,,
2021-01-21,Goa,434825.0,,
2021-01-22,Goa,436519.0,,
2021-01-23,Goa,438454.0,,
2021-01-24,Goa,439616.0,,
2021-01-25,Goa,441012.0,,
2021-01-26,Goa,442488.0,,
2021-01-27,Goa,443903.0,,
2021-01-28,Goa,445778.0,,
2021-01-29,Goa,447398.0,,
2021-01-30,Goa,449280.0,,
2021-01-31,Goa,450676.0,,
2021-02-01,Goa,452039.0,,
2021-02-02,Goa,454356.0,,
2021-02-03,Goa,456130.0,,
2021-02-04,Goa,458068.0,,
2021-02-05,Goa,459485.0,,
2021-02-06,Goa,460994.0,,
2021-02-07,Goa,462011.0,,
2021-02-08,Goa,463300.0,,
2021-02-09,Goa,464805.0,,
2021-02-10,Goa,466545.0,,
2021-02-11,Goa,468179.0,,
2021-02-12,Goa,469749.0,,
2021-02-13,Goa,471165.0,,
2021-02-14,Goa,472229.0,,
2021-02-15,Goa,473449.0,,
2021-02-16,Goa,475057.0,,
2021-02-17,Goa,476682.0,,
2021-02-18,Goa,478148.0,,
2021-02-19,Goa,479780.0,,
2021-02-20,Goa,481571.0,,
2021-02-21,Goa,482622.0,,
2021-02-22,Goa,483675.0,,
2021-02-23,Goa,485451.0,,
2021-02-24,Goa,487110.0,,
2021-02-25,Goa,488742.0,,
2021-02-26,Goa,490555.0,,
2021-02-27,Goa,492143.0,,
2021-02-28,Goa,493367.0,,
2021-03-01,Goa,494535.0,,
2021-03-02,Goa,496089.0,,
2021-03-03,Goa,497806.0,,
2021-03-04,Goa,499371.0,,
2021-03-05,Goa,500978.0,,
2021-03-06,Goa,502509.0,,
2021-03-07,Goa,503674.0,,
2021-03-08,Goa,504938.0,,
2021-03-09,Goa,506507.0,,
2021-03-10,Goa,507998.0,,
2021-03-11,Goa,509776.0,,
2021-03-12,Goa,511503.0,,
2021-03-13,Goa,512999.0,,
2021-03-14,Goa,514309.0,,
2021-03-15,Goa,515663.0,,
2021-03-16,Goa,517229.0,,
2021-03-17,Goa,518847.0,,
2021-03-18,Goa,520510.0,,
2021-03-19,Goa,522458.0,,
2021-03-20,Goa,524230.0,,
2021-03-21,Goa,525665.0,,
2021-03-22,Goa,527106.0,,
2021-03-23,Goa,529007.0,,
2021-03-24,Goa,530780.0,,
2021-03-25,Goa,532970.0,,
2021-03-26,Goa,535093.0,,
2021-03-27,Goa,537572.0,,
2021-03-28,Goa,539339.0,,
2021-03-29,Goa,540796.0,,
2021-03-30,Goa,542300.0,,
2021-03-31,Goa,544652.0,,
2021-04-01,Goa,547263.0,,
2021-04-02,Goa,549292.0,,
2021-04-03,Goa,551354.0,,
2021-04-04,Goa,553411.0,,
2021-04-05,Goa,555457.0,,
2021-04-06,Goa,558266.0,,
2021-04-07,Goa,560905.0,,
2021-04-08,Goa,564111.0,,
2021-04-09,Goa,566872.0,,
2021-04-10,Goa,569832.0,,
2021-04-11,Goa,572337.0,,
2021-04-12,Goa,574614.0,,
2021-04-13,Goa,577121.0,,
2021-04-14,Goa,579357.0,,
2021-04-15,Goa,582068.0,,
2021-04-16,Goa,585257.0,,
2021-04-17,Goa,588751.0,,
2021-04-18,Goa,592007.0,,
2021-04-19,Goa,594733.0,,
2021-04-20,Goa,598330.0,,
2021-04-21,Goa,602419.0,,
2021-04-22,Goa,606325.0,,
2021-04-23,Goa,609332.0,,
2021-04-24,Goa,613865.0,,
2021-04-25,Goa,619811.0,,
2021-04-26,Goa,626583.0,,
2021-04-27,Goa,632131.0,,
2021-04-28,Goa,640149.0,,
2021-04-29,Goa,646059.0,,
2021-04-30,Goa,652816.0,,
2021-05-01,Goa,658713.0,,
2021-05-02,Goa,663507.0,,
2021-05-03,Goa,669520.0,,
2021-05-04,Goa,676072.0,,
2021-05-05,Goa,682841.0,,
2021-05-06,Goa,690359.0,,
2021-05-07,Goa,698529.0,,
2021-05-08,Goa,706644.0,,
2021-05-09,Goa,712315.0,,
2021-05-10,Goa,718422.0,,
2021-05-11,Goa,726927.0,,
2021-05-12,Goa,733847.0,,
2021-05-13,Goa,740931.0,,
2021-05-14,Goa,747700.0,,
2021-05-15,Goa,753271.0,,
2021-05-16,Goa,757148.0,,
2021-05-17,Goa,761413.0,,
2021-05-18,Goa,765311.0,,
2021-05-19,Goa,769184.0,,
2021-05-20,Goa,773765.0,,
2021-05-21,Goa,778828.0,,
2021-05-22,Goa,783409.0,,
2021-05-23,Goa,787977.0,,
2021-05-24,Goa,791940.0,,
2021-05-25,Goa,796984.0,,
2021-05-26,Goa,801599.0,,
2021-05-27,Goa,807550.0,,
2021-05-28,Goa,812415.0,,
2021-05-29,Goa,816691.0,,
2021-05-30,Goa,819933.0,,
2021-05-31,Goa,822937.0,,
2021-06-01,Goa,827657.0,,
2021-06-02,Goa,831372.0,,
2021-06-03,Goa,834703.0,,
2021-06-04,Goa,838789.0,,
2021-06-05,Goa,842920.0,,
2021-06-06,Goa,845942.0,,
2021-06-07,Goa,848687.0,,
2021-06-08,Goa,851801.0,,
2021-06-09,Goa,854958.0,,
2021-06-10,Goa,858256.0,,
2021-06-11,Goa,861855.0,,
2021-06-12,Goa,865133.0,,
2021-06-13,Goa,868135.0,,
2021-06-14,Goa,869830.0,,
2021-06-15,Goa,872950.0,,
2021-06-16,Goa,875538.0,,
2021-06-17,Goa,878491.0,,
2021-06-18,Goa,882511.0,,
2021-06-19,Goa,885980.0,,
2021-06-20,Goa,888422.0,,
2021-06-21,Goa,891098.0,,
2021-06-22,Goa,895409.0,,
2021-06-23,Goa,898554.0,,
2021-06-24,Goa,902150.0,,
2021-06-25,Goa,905356.0,,
2021-06-26,Goa,908359.0,,
2021-06-27,Goa,911479.0,,
2021-06-28,Goa,913966.0,,
2021-06-29,Goa,918054.0,,
2021-06-30,Goa,922260.0,,
2021-07-01,Goa,926632.0,,
2021-07-02,Goa,930332.0,,
2021-07-03,Goa,933845.0,,
2021-07-04,Goa,938454.0,,
2021-07-05,Goa,942433.0,,
2021-07-06,Goa,947963.0,,
2021-07-07,Goa,952985.0,,
2021-07-08,Goa,957681.0,,
2021-07-09,Goa,962198.0,,
2021-07-10,Goa,966989.0,,
2021-07-11,Goa,971186.0,,
2021-07-12,Goa,974304.0,,
2021-07-13,Goa,978586.0,,
2021-07-14,Goa,984237.0,,
2021-07-15,Goa,988300.0,,
2021-07-16,Goa,992730.0,,
2021-07-17,Goa,997493.0,,
2021-07-18,Goa,1002033.0,,
2021-07-19,Goa,1005297.0,,
2021-07-20,Goa,1010133.0,,
2021-07-21,Goa,1014560.0,,
2021-07-22,Goa,1018313.0,,
2021-07-23,Goa,1021344.0,,
2021-07-24,Goa,1027335.0,,
2021-07-25,Goa,1030783.0,,
2021-07-26,Goa,1034324.0,,
2021-07-27,Goa,1039002.0,,
2021-07-28,Goa,1043212.0,,
2021-07-29,Goa,1047088.0,,
2021-07-30,Goa,1051410.0,,
2021-07-31,Goa,1056184.0,,
2021-08-01,Goa,1059718.0,,
2021-08-02,Goa,1063703.0,,
2021-08-03,Goa,1068173.0,,
2021-08-04,Goa,1072944.0,,
2021-08-05,Goa,1078876.0,,
2021-08-06,Goa,1083561.0,,
2021-08-07,Goa,1089087.0,,
2021-08-08,Goa,1093954.0,,
2021-08-09,Goa,1097404.0,,
2021-08-10,Goa,1102474.0,,
2020-04-08,Gujarat,4224.0,3905,186.0
2020-04-10,Gujarat,7718.0,7237,378.0
2020-04-11,Gujarat,9763.0,8888,468.0
2020-04-12,Gujarat,11715.0,10867,516.0
2020-04-13,Gujarat,14251.0,12970,572.0
2020-04-14,Gujarat,14980.0,14363,617.0
2020-04-15,Gujarat,19197.0,18431,766.0
2020-04-16,Gujarat,20903.0,19974,929.0
