index	album	song_title	lyric	line_number	release_date
68	1989 (Deluxe)	Wonderland 	And we pretended it could last forever	70	2015-02-17
68	1989 (Deluxe)	Wonderland 	Last forever (ey, ey)	71	2015-02-17
68	1989 (Deluxe)	Wonderland 	We found Wonderland	72	2015-02-17
68	1989 (Deluxe)	Wonderland 	You and I got lost in it (got lost in it)	73	2015-02-17
68	1989 (Deluxe)	Wonderland 	And life was never worse but never better	74	2015-02-17
68	1989 (Deluxe)	Wonderland 	Never better (ey, ey)	75	2015-02-17
68	1989 (Deluxe)	Wonderland 	(Ey, ey, ey, ey, ey)	76	2015-02-17
68	1989 (Deluxe)	Wonderland 	We found Wonderland	77	2015-02-17
68	1989 (Deluxe)	Wonderland 	You and I got lost in it	78	2015-02-17
68	1989 (Deluxe)	Wonderland 	(Ey, ey, ey, ey, ey)	79	2015-02-17
68	1989 (Deluxe)	Wonderland 	And we pretended it could last forever (in Wonderland)	80	2015-02-17
68	1989 (Deluxe)	Wonderland 	(Ey, ey, ey, ey, ey)	81	2015-02-17
68	1989 (Deluxe)	Wonderland 	We found Wonderland	82	2015-02-17
68	1989 (Deluxe)	Wonderland 	You and I got lost in it	83	2015-02-17
68	1989 (Deluxe)	Wonderland 	(Ey, ey, ey, ey, ey)	84	2015-02-17
68	1989 (Deluxe)	Wonderland 	And life was never worse but never better	85	2015-02-17
68	1989 (Deluxe)	Wonderland 	In Wonderland	86	2015-02-17
69	1989 (Deluxe)	You Are in Love 	[Verse 1]	0	2015-02-24
69	1989 (Deluxe)	You Are in Love 	One look, dark room	1	2015-02-24
69	1989 (Deluxe)	You Are in Love 	Meant just for you	2	2015-02-24
69	1989 (Deluxe)	You Are in Love 	Time moved too fast, you play it back	3	2015-02-24
69	1989 (Deluxe)	You Are in Love 	Buttons on a coat, lighthearted joke	4	2015-02-24
69	1989 (Deluxe)	You Are in Love 	No proof, not much, but you saw enough	5	2015-02-24
69	1989 (Deluxe)	You Are in Love 	Small talk, he drives	6	2015-02-24
69	1989 (Deluxe)	You Are in Love 	Coffee at midnight	7	2015-02-24
69	1989 (Deluxe)	You Are in Love 	The light reflects the chain on your neck	8	2015-02-24
69	1989 (Deluxe)	You Are in Love 	He says, "Look up"	9	2015-02-24
69	1989 (Deluxe)	You Are in Love 	And your shoulders brush	10	2015-02-24
69	1989 (Deluxe)	You Are in Love 	No proof, one touch, but you felt enough	11	2015-02-24
69	1989 (Deluxe)	You Are in Love 	[Chorus]	12	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You can hear it in the silence (silence), silence (silence), you	13	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You can feel it on the way home (way home), way home (way home), you	14	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You can see it with the lights out (lights out), lights out (lights out)	15	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You are in love, true love	16	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You are in love	17	2015-02-24
69	1989 (Deluxe)	You Are in Love 	[Verse 2]	18	2015-02-24
69	1989 (Deluxe)	You Are in Love 	Morning, his place	19	2015-02-24
69	1989 (Deluxe)	You Are in Love 	Burnt toast, Sunday	20	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You keep his shirt, he keeps his word	21	2015-02-24
69	1989 (Deluxe)	You Are in Love 	And for once, you let go	22	2015-02-24
69	1989 (Deluxe)	You Are in Love 	Of your fears and your ghosts	23	2015-02-24
69	1989 (Deluxe)	You Are in Love 	One step, not much, but it said enough	24	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You kiss on sidewalks	25	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You fight and you talk	26	2015-02-24
69	1989 (Deluxe)	You Are in Love 	One night, he wakes	27	2015-02-24
69	1989 (Deluxe)	You Are in Love 	Strange look on his face	28	2015-02-24
69	1989 (Deluxe)	You Are in Love 	Pauses, then says "You're my best friend"	29	2015-02-24
69	1989 (Deluxe)	You Are in Love 	And you knew what it was, he is in love	30	2015-02-24
69	1989 (Deluxe)	You Are in Love 	[Chorus]	31	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You can hear it in the silence (silence), silence (silence), you	32	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You can feel it on the way home (way home), way home (way home), you	33	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You can see it with the lights out (lights out), lights out (lights out)	34	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You are in love, true love	35	2015-02-24
69	1989 (Deluxe)	You Are in Love 	[Bridge]	36	2015-02-24
69	1989 (Deluxe)	You Are in Love 	And so it goes	37	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You two are dancing in a snow globe, 'round and 'round	38	2015-02-24
69	1989 (Deluxe)	You Are in Love 	And he keeps a picture of you in his office downtown	39	2015-02-24
69	1989 (Deluxe)	You Are in Love 	And you understand now	40	2015-02-24
69	1989 (Deluxe)	You Are in Love 	Why they lost their minds and fought the wars	41	2015-02-24
69	1989 (Deluxe)	You Are in Love 	And why I've spent my whole life trying to put it into words	42	2015-02-24
69	1989 (Deluxe)	You Are in Love 	[Breakdown]	43	2015-02-24
69	1989 (Deluxe)	You Are in Love 	'Cause you can hear it in the silence	44	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You can feel it on the way home	45	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You can see it with the lights out	46	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You are in love, true love	47	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You are in love	48	2015-02-24
69	1989 (Deluxe)	You Are in Love 	[Chorus]	49	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You can hear it in the silence (silence), silence (silence), you	50	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You can feel it on the way home (way home), way home (way home), you	51	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You can see it with the lights out (lights out), lights out (lights out)	52	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You are in love, true love	53	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You are in love	54	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You can hear it in the silence (silence), silence (silence), you	55	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You can feel it on the way home (way home), way home (way home), you	56	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You can see it with the lights out (lights out), lights out (lights out)	57	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You are in love, true love	58	2015-02-24
69	1989 (Deluxe)	You Are in Love 	You are in love	59	2015-02-24
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	[Intro: Ed Sheeran]	0	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	(You good to go?)	1	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	[Verse 1: Taylor Swift]	2	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	All I knew this morning when I woke	3	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	Is I know something now	4	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	Know something now I didn't before	5	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	And all I've seen since 18 hours ago	6	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	Is green eyes and freckles and your smile	7	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	In the back of my mind, making me feel like	8	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	[Pre-Chorus: Taylor Swift &  Ed Sheeran]	9	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	I just wanna know you better	10	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	Know you better, know you better now	11	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	I just wanna know you better	12	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	Know you better, know you better now	13	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	I just wanna know you better	14	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	Know you better, know you better now	15	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	I just wanna know you, know you, know you	16	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	[Chorus: Taylor Swift & Ed Sheeran]	17	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	'Cause all I know is we said, "Hello"	18	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	And your eyes look like coming home	19	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	All I know is a simple name	20	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	Everything has changed	21	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	All I know is you held the door	22	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	You'll be mine and I'll be yours	23	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	All I know since yesterday	24	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	Is everything has changed	25	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	[Verse 2: Ed Sheeran & Taylor Swift]	26	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	And all my walls stood tall, painted blue	27	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	And I'll take 'em down, take 'em down	28	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	And open up the door for you	29	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	And all I feel in my stomach is butterflies	30	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	The beautiful kind, making up for lost time	31	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	Taking flight, making me feel right	32	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	[Pre-Chorus: Taylor Swift & Ed Sheeran]	33	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	I just wanna know you better	34	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	Know you better, know you better now	35	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	I just wanna know you better	36	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	Know you better, know you better now	37	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	I just wanna know you better	38	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	Know you better, know you better now	39	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	I just wanna know you, know you, know you	40	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	[Chorus: Taylor Swift & Ed Sheeran]	41	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	'Cause all I know is we said, "Hello"	42	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	And your eyes look like coming home	43	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	All I know is a simple name	44	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	Everything has changed	45	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	All I know is you held the door	46	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	You'll be mine and I'll be yours	47	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	All I know since yesterday	48	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	Is everything has changed	49	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	[Bridge: Taylor Swift & Ed Sheeran]	50	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	Come back and tell me why	51	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	I'm feeling like I've missed you all this time	52	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	And meet me there tonight	53	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	And let me know that it's not all in my mind	54	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	[Pre-Chorus: Taylor Swift]	55	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	I just wanna know you better	56	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	Know you better, know you better now	57	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	I just wanna know you, know you, know you	58	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	[Chorus: Taylor Swift & Ed Sheeran]	59	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	'Cause all I know is we said, "Hello"	60	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	And your eyes look like coming home	61	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	All I know is a simple name	62	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	Everything has changed	63	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	All I know is you held the door	64	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	You'll be mine and I'll be yours	65	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	All I know since yesterday	66	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	Is everything has changed	67	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	[Outro: Taylor Swift]	68	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	All I know is we said, "Hello"	69	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	So dust off your highest hopes	70	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	All I know is pouring rain	71	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	And everything has changed	72	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	All I know is a new found grace	73	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	All my days, I'll know your face	74	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	All I know since yesterday	75	2012-10-22
70	Red	Everything Has Changed  (Ft. Ed Sheeran)	Is everything has changed	76	2012-10-22
71	1989 (Deluxe)	This Love 	[Verse 1]	0	2014-10-27
71	1989 (Deluxe)	This Love 	Clear blue water	1	2014-10-27
71	1989 (Deluxe)	This Love 	High tide came and brought you in	2	2014-10-27
71	1989 (Deluxe)	This Love 	And I could go on and on, on and on	3	2014-10-27
71	1989 (Deluxe)	This Love 	And I will	4	2014-10-27
71	1989 (Deluxe)	This Love 	Skies grew darker	5	2014-10-27
71	1989 (Deluxe)	This Love 	Currents swept you out again	6	2014-10-27
71	1989 (Deluxe)	This Love 	And you were just gone and gone, gone and gone	7	2014-10-27
71	1989 (Deluxe)	This Love 	[Pre-Chorus 1]	8	2014-10-27
71	1989 (Deluxe)	This Love 	In silent screams and wildest dreams	9	2014-10-27
71	1989 (Deluxe)	This Love 	I never dreamed of this	10	2014-10-27
71	1989 (Deluxe)	This Love 	[Chorus 1]	11	2014-10-27
71	1989 (Deluxe)	This Love 	This love is good, this love is bad	12	2014-10-27
71	1989 (Deluxe)	This Love 	This love is alive back from the dead, oh-oh, oh	13	2014-10-27
71	1989 (Deluxe)	This Love 	These hands had to let it go free, and	14	2014-10-27
71	1989 (Deluxe)	This Love 	This love came back to me, oh-oh, oh	15	2014-10-27
71	1989 (Deluxe)	This Love 	Oh-oh, oh, oh-oh, oh	16	2014-10-27
71	1989 (Deluxe)	This Love 	[Verse 2]	17	2014-10-27
71	1989 (Deluxe)	This Love 	Tossing, turning	18	2014-10-27
71	1989 (Deluxe)	This Love 	Struggled through the night with someone new	19	2014-10-27
71	1989 (Deluxe)	This Love 	And I could go on and on, on and on	20	2014-10-27
71	1989 (Deluxe)	This Love 	Lantern, burning	21	2014-10-27
71	1989 (Deluxe)	This Love 	Flickered in my mind, only you	22	2014-10-27
71	1989 (Deluxe)	This Love 	But you were still gone, gone, gone	23	2014-10-27
71	1989 (Deluxe)	This Love 	[Pre-Chorus 2]	24	2014-10-27
71	1989 (Deluxe)	This Love 	Been losing grip, on sinking ships	25	2014-10-27
71	1989 (Deluxe)	This Love 	You showed up just in time	26	2014-10-27
71	1989 (Deluxe)	This Love 	[Chorus 2]	27	2014-10-27
71	1989 (Deluxe)	This Love 	This love is good, this love is bad	28	2014-10-27
71	1989 (Deluxe)	This Love 	This love is alive back from the dead, oh-oh, oh	29	2014-10-27
71	1989 (Deluxe)	This Love 	These hands had to let it go free, and	30	2014-10-27
71	1989 (Deluxe)	This Love 	This love came back to me, oh-oh, oh	31	2014-10-27
71	1989 (Deluxe)	This Love 	This love left a permanent mark	32	2014-10-27
71	1989 (Deluxe)	This Love 	This love is glowing in the dark, oh-oh, oh	33	2014-10-27
71	1989 (Deluxe)	This Love 	These hands had to let it go free, and	34	2014-10-27
71	1989 (Deluxe)	This Love 	This love came back to me, oh-oh, oh	35	2014-10-27
71	1989 (Deluxe)	This Love 	[Post-Chorus]	36	2014-10-27
71	1989 (Deluxe)	This Love 	(This love, this love, this love, this love, oh)	37	2014-10-27
71	1989 (Deluxe)	This Love 	(This love, this love, this love, this love, oh)	38	2014-10-27
71	1989 (Deluxe)	This Love 	(This love, this love, this love, this love, oh)	39	2014-10-27
71	1989 (Deluxe)	This Love 	(This love, this love, this love, this love, oh)	40	2014-10-27
71	1989 (Deluxe)	This Love 	[Bridge]	41	2014-10-27
71	1989 (Deluxe)	This Love 	Your kiss, my cheek	42	2014-10-27
71	1989 (Deluxe)	This Love 	I watched you leave	43	2014-10-27
71	1989 (Deluxe)	This Love 	Your smile, my ghost	44	2014-10-27
71	1989 (Deluxe)	This Love 	I fell to my knees	45	2014-10-27
71	1989 (Deluxe)	This Love 	When you're young, you just run	46	2014-10-27
71	1989 (Deluxe)	This Love 	But you come back to what you need	47	2014-10-27
71	1989 (Deluxe)	This Love 	[Chorus 2]	48	2014-10-27
71	1989 (Deluxe)	This Love 	This love is good, this love is bad	49	2014-10-27
71	1989 (Deluxe)	This Love 	This love is alive back from the dead, oh-oh, oh	50	2014-10-27
71	1989 (Deluxe)	This Love 	These hands had to let it go free, and	51	2014-10-27
71	1989 (Deluxe)	This Love 	This love came back to me, oh-oh, oh	52	2014-10-27
71	1989 (Deluxe)	This Love 	(This love) This love left a permanent mark	53	2014-10-27
71	1989 (Deluxe)	This Love 	(This love) This love is glowing in the dark, oh-oh, oh	54	2014-10-27
71	1989 (Deluxe)	This Love 	(This love) These hands had to let it go free, and	55	2014-10-27
71	1989 (Deluxe)	This Love 	(This love) This love came back to me, oh-oh, oh	56	2014-10-27
71	1989 (Deluxe)	This Love 	[Post-Chorus]	57	2014-10-27
71	1989 (Deluxe)	This Love 	(This love, this love, this love, this love, oh)	58	2014-10-27
71	1989 (Deluxe)	This Love 	(This love, this love, this love, this love, oh)	59	2014-10-27
71	1989 (Deluxe)	This Love 	(This love, this love, this love, this love)	60	2014-10-27
71	1989 (Deluxe)	This Love 	This love, this love came back to me, oh-oh, oh	61	2014-10-27
73	1989 (Deluxe)	All You Had to Do Was Stay 	[Verse 1]	0	2014-10-27
73	1989 (Deluxe)	All You Had to Do Was Stay 	People like you always want back	1	2014-10-27
73	1989 (Deluxe)	All You Had to Do Was Stay 	The love they gave away	2	2014-10-27
73	1989 (Deluxe)	All You Had to Do Was Stay 	And people like me wanna believe you	3	2014-10-27
73	1989 (Deluxe)	All You Had to Do Was Stay 	When you say you've changed	4	2014-10-27
73	1989 (Deluxe)	All You Had to Do Was Stay 	The more I think about it now	5	2014-10-27
