Updated On,State,Total Doses Administered,Sessions, Sites ,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered), Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),AEFI,18-44 Years (Doses Administered),45-60 Years (Doses Administered),60+ Years (Doses Administered),18-44 Years(Individuals Vaccinated),45-60 Years(Individuals Vaccinated),60+ Years(Individuals Vaccinated),Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Individuals Vaccinated
16/07/2021,Bihar,20092154.0,1227598.0,1830.0,17088089.0,3004065.0,10953837.0,9134455.0,3862.0,2088284.0,18002866.0,1004.0,216.0,9072888.0,5748663.0,5270603.0,,,,,,,
17/07/2021,Bihar,20663069.0,2433404.0,3529.0,17553230.0,3109839.0,11252640.0,9406459.0,3970.0,2113240.0,18548725.0,1104.0,217.0,9427075.0,5885955.0,5350039.0,,,,,,,
18/07/2021,Bihar,20914922.0,1204775.0,1606.0,17761503.0,3153419.0,11382797.0,9528089.0,4036.0,2121052.0,18792663.0,1207.0,217.0,9584245.0,5945322.0,5385355.0,,,,,,,
19/07/2021,Bihar,21339603.0,1739493.0,2666.0,18112947.0,3226656.0,11599516.0,9735950.0,4137.0,2136252.0,19201990.0,1361.0,218.0,9844996.0,6047268.0,5447339.0,,,,,,,
20/07/2021,Bihar,21518602.0,833148.0,1318.0,18257434.0,3261168.0,11693867.0,9820561.0,4174.0,2151591.0,19365500.0,1511.0,218.0,9957815.0,6089652.0,5471135.0,,,,,,,
21/07/2021,Bihar,21549709.0,223448.0,417.0,18282135.0,3267574.0,11709895.0,9835634.0,4180.0,2154511.0,19393582.0,1616.0,219.0,9976316.0,6097287.0,5476106.0,,,,,,,
22/07/2021,Bihar,21652372.0,662066.0,752.0,18344999.0,3307373.0,11764545.0,9883623.0,4204.0,2206175.0,19444470.0,1727.0,219.0,10044302.0,6119739.0,5488331.0,,,,,,,
23/07/2021,Bihar,21715582.0,440904.0,529.0,18385807.0,3329775.0,11798494.0,9912873.0,4215.0,2237000.0,19476744.0,1838.0,219.0,10086350.0,6133436.0,5495796.0,,,,,,,
24/07/2021,Bihar,22055218.0,1409375.0,2285.0,18652095.0,3403123.0,11982913.0,10068027.0,4278.0,2249999.0,19803256.0,1963.0,219.0,10298944.0,6217842.0,5538432.0,,,,,,,
25/07/2021,Bihar,22521082.0,2237391.0,3000.0,19020216.0,3500866.0,12228709.0,10288019.0,4354.0,2292880.0,20226159.0,2043.0,220.0,10592916.0,6327870.0,5600296.0,,,,,,,
26/07/2021,Bihar,22873038.0,1564184.0,2222.0,19299851.0,3573187.0,12417822.0,10450797.0,4419.0,2336992.0,20533902.0,2144.0,220.0,10813361.0,6410336.0,5649341.0,,,,,,,
27/07/2021,Bihar,23113597.0,1114620.0,1555.0,19489196.0,3624401.0,12544980.0,10564158.0,4459.0,2373336.0,20738074.0,2187.0,223.0,10967538.0,6464277.0,5681782.0,,,,,,,
28/07/2021,Bihar,23270179.0,0.0,0.0,19604300.0,3665879.0,12625403.0,10640273.0,4503.0,2454356.0,20813627.0,2196.0,224.0,11073889.0,6496450.0,5699840.0,,,,,,,
29/07/2021,Bihar,23662515.0,1808838.0,2617.0,19910198.0,3752317.0,12831255.0,10826682.0,4578.0,2505901.0,21154408.0,2206.0,224.0,11324745.0,6587834.0,5749936.0,,,,,,,
30/07/2021,Bihar,23969818.0,1380825.0,1914.0,20156249.0,3813569.0,12990294.0,10974866.0,4658.0,2539120.0,21428476.0,2222.0,225.0,11523746.0,6657495.0,5788577.0,,,,,,,
31/07/2021,Bihar,24442464.0,2121406.0,2933.0,20551758.0,3890706.0,13231179.0,11206529.0,4756.0,2578195.0,21862026.0,2243.0,227.0,11829852.0,6763439.0,5849173.0,,,,,,,
01/08/2021,Bihar,24699839.0,628326.0,948.0,20779993.0,3919846.0,13359353.0,11335686.0,4800.0,2594949.0,22102641.0,2249.0,227.0,11949075.0,6838720.0,5912044.0,,,,,,,
02/08/2021,Bihar,24886946.0,814734.0,990.0,20925271.0,3961675.0,13459123.0,11422984.0,4839.0,2628256.0,22256416.0,2274.0,227.0,12070965.0,6879776.0,5936205.0,,,,,,,
03/08/2021,Bihar,24997957.0,617092.0,725.0,21000662.0,3997295.0,13514195.0,11478902.0,4860.0,2672605.0,22323059.0,2293.0,229.0,12144166.0,6903037.0,5950754.0,,,,,,,
04/08/2021,Bihar,25401755.0,1628276.0,2333.0,21321757.0,4079998.0,13726858.0,11669963.0,4934.0,2704557.0,22694894.0,2304.0,230.0,12412660.0,6989493.0,5999602.0,,,,,,,
05/08/2021,Bihar,26174182.0,3203760.0,4332.0,21967887.0,4206295.0,14111190.0,12057865.0,5127.0,2725990.0,23445866.0,2326.0,231.0,12909654.0,7160810.0,6103718.0,,,,,,,
06/08/2021,Bihar,26793524.0,2234711.0,2493.0,22499306.0,4294218.0,14413955.0,12374298.0,5271.0,2745986.0,24045151.0,2387.0,233.0,13295872.0,7301505.0,6196147.0,,,,,,,
07/08/2021,Bihar,27345184.0,2726075.0,2824.0,22945519.0,4399665.0,14688540.0,12651228.0,5416.0,2883211.0,24459496.0,2477.0,235.0,13666615.0,7415058.0,6263511.0,,,,,,,
08/08/2021,Bihar,27628084.0,876257.0,1305.0,23181822.0,4446262.0,14824871.0,12797721.0,5492.0,2946892.0,24678715.0,2477.0,236.0,13854452.0,7474842.0,6298790.0,,,,,,,
09/08/2021,Bihar,27834939.0,1151080.0,1096.0,23350171.0,4484768.0,14926420.0,12902990.0,5529.0,3006086.0,24826305.0,2548.0,236.0,13984649.0,7520647.0,6329643.0,,,,,,,
10/08/2021,Bihar,,,,,,,,,,,,,,,,,,,,,,
11/08/2021,Bihar,,,,,,,,,,,,,,,,,,,,,,
12/08/2021,Bihar,,,,,,,,,,,,,,,,,,,,,,
13/08/2021,Bihar,,,,,,,,,,,,,,,,,,,,,,
14/08/2021,Bihar,,,,,,,,,,,,,,,,,,,,,,
15/08/2021,Bihar,,,,,,,,,,,,,,,,,,,,,,
16/01/2021,Chandigarh,120.0,5.0,5.0,120.0,0.0,94.0,26.0,0.0,0.0,120.0,,,,,,,,,,,,120.0
17/01/2021,Chandigarh,120.0,7.0,5.0,120.0,0.0,94.0,26.0,0.0,0.0,120.0,,,,,,,,,,,,120.0
18/01/2021,Chandigarh,158.0,12.0,6.0,158.0,0.0,116.0,42.0,0.0,0.0,158.0,,,,,,,,,,,,158.0
19/01/2021,Chandigarh,165.0,12.0,6.0,165.0,0.0,110.0,55.0,0.0,0.0,165.0,,,,,,,,,,,,165.0
20/01/2021,Chandigarh,165.0,16.0,6.0,165.0,0.0,110.0,55.0,0.0,0.0,165.0,,,,,,,,,,,,165.0
21/01/2021,Chandigarh,281.0,22.0,7.0,281.0,0.0,182.0,99.0,0.0,0.0,281.0,,,,,,,,,,,,281.0
22/01/2021,Chandigarh,507.0,31.0,9.0,507.0,0.0,305.0,202.0,0.0,0.0,507.0,,,,,,,,,,,,507.0
23/01/2021,Chandigarh,790.0,38.0,10.0,790.0,0.0,451.0,339.0,0.0,0.0,790.0,,,,,,,,,,,,790.0
24/01/2021,Chandigarh,797.0,41.0,10.0,797.0,0.0,456.0,341.0,0.0,0.0,797.0,,,,,,,,,,,,797.0
25/01/2021,Chandigarh,1172.0,48.0,10.0,1172.0,0.0,650.0,522.0,0.0,0.0,1172.0,,,,,,,,,,,,1172.0
26/01/2021,Chandigarh,1174.0,51.0,12.0,1174.0,0.0,652.0,522.0,0.0,0.0,1174.0,,,,,,,,,,,,1174.0
27/01/2021,Chandigarh,1519.0,63.0,12.0,1519.0,0.0,826.0,693.0,0.0,0.0,1519.0,,,,,,,,,,,,1519.0
28/01/2021,Chandigarh,1821.0,79.0,12.0,1821.0,0.0,980.0,841.0,0.0,0.0,1821.0,,,,,,,,,,,,1821.0
29/01/2021,Chandigarh,1874.0,87.0,12.0,1874.0,0.0,1016.0,858.0,0.0,0.0,1874.0,,,,,,,,,,,,1874.0
30/01/2021,Chandigarh,2206.0,90.0,12.0,2206.0,0.0,1181.0,1025.0,0.0,0.0,2206.0,,,,,,,,,,,,2206.0
31/01/2021,Chandigarh,2217.0,92.0,12.0,2217.0,0.0,1188.0,1029.0,0.0,0.0,2217.0,,,,,,,,,,,,2217.0
01/02/2021,Chandigarh,2390.0,106.0,12.0,2390.0,0.0,1278.0,1112.0,0.0,0.0,2390.0,,,,,,,,,,,,2390.0
02/02/2021,Chandigarh,2492.0,117.0,14.0,2492.0,0.0,1319.0,1173.0,0.0,0.0,2492.0,,,,,,,,,,,,2492.0
03/02/2021,Chandigarh,2808.0,130.0,15.0,2808.0,0.0,1499.0,1309.0,0.0,0.0,2808.0,,,,,,,,,,,,2808.0
04/02/2021,Chandigarh,3150.0,145.0,15.0,3150.0,0.0,1664.0,1486.0,0.0,0.0,3150.0,,,,,,,,,,,,3150.0
05/02/2021,Chandigarh,3511.0,153.0,16.0,3511.0,0.0,1861.0,1650.0,0.0,0.0,3511.0,,,,,,,,,,,,3511.0
06/02/2021,Chandigarh,3858.0,163.0,17.0,3858.0,0.0,2107.0,1751.0,0.0,0.0,3858.0,,,,,,,,,,,,3858.0
07/02/2021,Chandigarh,3858.0,166.0,17.0,3858.0,0.0,2107.0,1751.0,0.0,0.0,3858.0,,,,,,,,,,,,3858.0
08/02/2021,Chandigarh,4189.0,185.0,17.0,4189.0,0.0,2359.0,1830.0,0.0,0.0,4189.0,,,,,,,,,,,,4189.0
09/02/2021,Chandigarh,4571.0,208.0,18.0,4571.0,0.0,2661.0,1910.0,0.0,0.0,4571.0,,,,,,,,,,,,4571.0
10/02/2021,Chandigarh,5004.0,228.0,19.0,5004.0,0.0,3017.0,1987.0,0.0,0.0,5004.0,,,,,,,,,,,,5004.0
11/02/2021,Chandigarh,5480.0,254.0,20.0,5480.0,0.0,3365.0,2115.0,0.0,0.0,5480.0,,,,,,,,,,,,5480.0
12/02/2021,Chandigarh,6056.0,270.0,21.0,6056.0,0.0,3773.0,2283.0,0.0,1.0,6055.0,,,,,,,,,,,,6056.0
13/02/2021,Chandigarh,6826.0,290.0,21.0,6709.0,117.0,4299.0,2410.0,0.0,1.0,6708.0,,,,,,,,,,,,6709.0
14/02/2021,Chandigarh,6829.0,292.0,21.0,6712.0,117.0,4301.0,2411.0,0.0,1.0,6711.0,,,,,,,,,,,,6712.0
15/02/2021,Chandigarh,7332.0,310.0,21.0,7214.0,118.0,4703.0,2511.0,0.0,2.0,7212.0,,,,,,,,,,,,7214.0
16/02/2021,Chandigarh,8018.0,327.0,21.0,7836.0,182.0,5194.0,2642.0,0.0,3.0,7833.0,,,,,,,,,,,,7836.0
17/02/2021,Chandigarh,8561.0,351.0,21.0,8364.0,197.0,5636.0,2728.0,0.0,6.0,8358.0,,,,,,,,,,,,8364.0
18/02/2021,Chandigarh,9187.0,372.0,21.0,8789.0,398.0,5989.0,2800.0,0.0,8.0,8781.0,,,,,,,,,,,,8789.0
19/02/2021,Chandigarh,10065.0,397.0,21.0,9554.0,511.0,6495.0,3059.0,0.0,9.0,9545.0,,,,,,,,,,,,9554.0
20/02/2021,Chandigarh,11125.0,432.0,21.0,10379.0,746.0,7138.0,3241.0,0.0,9.0,10370.0,,,,,,,,,,,,10379.0
21/02/2021,Chandigarh,11125.0,433.0,21.0,10379.0,746.0,7138.0,3241.0,0.0,9.0,10370.0,,,,,,,,,,,,10379.0
22/02/2021,Chandigarh,12291.0,464.0,22.0,11279.0,1012.0,7811.0,3468.0,0.0,10.0,11269.0,,,,,,,,,,,,11279.0
23/02/2021,Chandigarh,13594.0,493.0,22.0,12449.0,1145.0,8722.0,3727.0,0.0,11.0,12438.0,,,,,,,,,,,,12449.0
24/02/2021,Chandigarh,14889.0,518.0,22.0,13675.0,1214.0,9613.0,4062.0,0.0,18.0,13657.0,,,,,,,,,,,,13675.0
25/02/2021,Chandigarh,16579.0,545.0,22.0,15100.0,1479.0,10675.0,4425.0,0.0,45.0,15055.0,,,,,,,,,,,,15100.0
26/02/2021,Chandigarh,18567.0,556.0,22.0,16927.0,1640.0,12147.0,4780.0,0.0,54.0,16873.0,,,,,,,,,,,,16927.0
27/02/2021,Chandigarh,18567.0,556.0,22.0,16927.0,1640.0,12147.0,4780.0,0.0,54.0,16873.0,,,,,,,,,,,,16927.0
28/02/2021,Chandigarh,18567.0,614.0,25.0,16927.0,1640.0,12147.0,4780.0,0.0,54.0,16873.0,,,,,,,,,,,,16927.0
01/03/2021,Chandigarh,18567.0,632.0,28.0,16927.0,1640.0,12147.0,4780.0,0.0,54.0,16873.0,,,,,,,,,,,,16927.0
02/03/2021,Chandigarh,21667.0,690.0,30.0,19725.0,1942.0,14193.0,5532.0,0.0,57.0,19668.0,,,,,,,,,,,,19725.0
03/03/2021,Chandigarh,23900.0,1072.0,36.0,21765.0,2135.0,15600.0,6165.0,0.0,61.0,21704.0,,,,,,,,,,,,21765.0
04/03/2021,Chandigarh,26149.0,1266.0,37.0,23665.0,2484.0,16836.0,6829.0,0.0,64.0,23601.0,,,,,,,,,,,,23665.0
05/03/2021,Chandigarh,28397.0,1407.0,37.0,25595.0,2802.0,17974.0,7621.0,0.0,66.0,25529.0,,,,,,,,,,,,25595.0
06/03/2021,Chandigarh,30679.0,1506.0,39.0,27526.0,3153.0,19143.0,8383.0,0.0,67.0,27459.0,,,,,,,,,,,,27526.0
07/03/2021,Chandigarh,30902.0,1522.0,44.0,27748.0,3154.0,19248.0,8500.0,0.0,68.0,27680.0,,,,,,,,,,,,27748.0
08/03/2021,Chandigarh,33476.0,1592.0,47.0,29863.0,3613.0,20502.0,9361.0,0.0,69.0,29794.0,,,,,,,,,,,,29863.0
09/03/2021,Chandigarh,32738.0,6150.0,39.0,28622.0,4116.0,22363.0,10375.0,0.0,0.0,32733.0,,,,,,,,,,,,32738.0
10/03/2021,Chandigarh,35205.0,6200.0,40.0,30598.0,4607.0,23850.0,11355.0,0.0,0.0,35200.0,,,,,,,,,,,,35205.0
11/03/2021,Chandigarh,35992.0,4000.0,24.0,31298.0,4694.0,24269.0,11723.0,0.0,0.0,35987.0,,,,,,,,,,,,35992.0
12/03/2021,Chandigarh,38260.0,6450.0,43.0,33104.0,5156.0,25585.0,12675.0,0.0,0.0,38255.0,,,,,,,,,,,,38260.0
13/03/2021,Chandigarh,40522.0,6550.0,44.0,34856.0,5666.0,26866.0,13656.0,0.0,0.0,40517.0,,,,,,,,,,,,40522.0
14/03/2021,Chandigarh,40701.0,700.0,5.0,34965.0,5736.0,26987.0,13714.0,0.0,0.0,40696.0,,,,,,,,,,,,40701.0
15/03/2021,Chandigarh,43221.0,7000.0,49.0,36848.0,6373.0,28570.0,14651.0,0.0,0.0,43216.0,,,,,,,,,,,,43221.0
16/03/2021,Chandigarh,49179.0,7000.0,49.0,42234.0,6945.0,27417.0,14817.0,0.0,0.0,49179.0,,48.0,,,,13462.0,13318.0,15449.0,,,,42234.0
17/03/2021,Chandigarh,57449.0,7300.0,49.0,50040.0,7409.0,31679.0,18360.0,1.0,0.0,57449.0,,49.0,,,,13705.0,14342.0,21988.0,,,,50040.0
18/03/2021,Chandigarh,59520.0,6800.0,47.0,51658.0,7862.0,32583.0,19074.0,1.0,0.0,59520.0,,50.0,,,,13971.0,14648.0,23034.0,,,,51658.0
19/03/2021,Chandigarh,61642.0,7100.0,50.0,53379.0,8263.0,33496.0,19882.0,1.0,0.0,61642.0,,54.0,,,,14204.0,15017.0,24153.0,,,,53379.0
20/03/2021,Chandigarh,63645.0,6700.0,46.0,54986.0,8659.0,34335.0,20650.0,1.0,0.0,63645.0,,55.0,,,,14453.0,15378.0,25149.0,,,,54986.0
21/03/2021,Chandigarh,63808.0,1700.0,11.0,55144.0,8664.0,34418.0,20725.0,1.0,0.0,63808.0,,55.0,,,,14471.0,15420.0,25247.0,,,,55144.0
22/03/2021,Chandigarh,65746.0,6900.0,48.0,56588.0,9158.0,35201.0,21386.0,1.0,0.0,65746.0,,56.0,,,,14665.0,15739.0,26178.0,,,,56588.0
23/03/2021,Chandigarh,67392.0,7200.0,50.0,57782.0,9610.0,35877.0,21904.0,1.0,0.0,67392.0,,59.0,,,,14866.0,16046.0,26864.0,,,,57782.0
24/03/2021,Chandigarh,68959.0,7100.0,50.0,58992.0,9967.0,36577.0,22414.0,1.0,0.0,68959.0,,60.0,,,,15048.0,16286.0,27652.0,,,,58992.0
25/03/2021,Chandigarh,70827.0,7400.0,52.0,60519.0,10308.0,37415.0,23103.0,1.0,0.0,70827.0,,60.0,,,,15377.0,16608.0,28527.0,,,,60519.0
26/03/2021,Chandigarh,72558.0,7100.0,50.0,61839.0,10719.0,38164.0,23674.0,1.0,0.0,72558.0,,60.0,,,,15612.0,16929.0,29291.0,,,,61839.0
27/03/2021,Chandigarh,74151.0,6700.0,46.0,63168.0,10983.0,38829.0,24338.0,1.0,0.0,74151.0,,61.0,,,,15806.0,17222.0,30133.0,,,,63168.0
28/03/2021,Chandigarh,74257.0,1700.0,9.0,63269.0,10988.0,38883.0,24385.0,1.0,0.0,74257.0,,61.0,,,,15818.0,17257.0,30187.0,,,,63269.0
29/03/2021,Chandigarh,74284.0,2400.0,11.0,63294.0,10990.0,38893.0,24400.0,1.0,0.0,74284.0,,61.0,,,,15817.0,17266.0,30204.0,,,,63294.0
30/03/2021,Chandigarh,76009.0,8300.0,51.0,64574.0,11435.0,39599.0,24974.0,1.0,0.0,76009.0,,61.0,,,,15962.0,17528.0,31077.0,,,,64574.0
31/03/2021,Chandigarh,77711.0,7200.0,49.0,65748.0,11963.0,40264.0,25483.0,1.0,0.0,77711.0,,62.0,,,,16118.0,17720.0,31903.0,,,,65748.0
01/04/2021,Chandigarh,81055.0,7450.0,52.0,68591.0,12464.0,41784.0,26806.0,1.0,0.0,81055.0,,62.0,,,,16295.0,19741.0,32548.0,,,,68591.0
02/04/2021,Chandigarh,84378.0,7300.0,50.0,71565.0,12813.0,43392.0,28172.0,1.0,0.0,84378.0,,62.0,,,,16428.0,21779.0,33351.0,,,,71565.0
03/04/2021,Chandigarh,87837.0,7100.0,50.0,74528.0,13309.0,45010.0,29517.0,1.0,0.0,87837.0,,63.0,,,,16659.0,23828.0,34034.0,,,,74528.0
04/04/2021,Chandigarh,90843.0,6550.0,44.0,77241.0,13602.0,46562.0,30678.0,1.0,0.0,90843.0,,64.0,,,,16774.0,25763.0,34697.0,,,,77241.0
05/04/2021,Chandigarh,94240.0,7450.0,53.0,80058.0,14182.0,48139.0,31918.0,1.0,0.0,94240.0,,65.0,,,,16833.0,27664.0,35554.0,,,,80058.0
06/04/2021,Chandigarh,96011.0,7650.0,55.0,81444.0,14567.0,48949.0,32494.0,1.0,0.0,96011.0,,65.0,,,,16869.0,28578.0,35990.0,,,,81444.0
07/04/2021,Chandigarh,101532.0,7650.0,54.0,85979.0,15553.0,51487.0,34490.0,2.0,0.0,101532.0,,68.0,,,,17006.0,31697.0,37269.0,,,,85979.0
08/04/2021,Chandigarh,105815.0,7650.0,55.0,89382.0,16433.0,53305.0,36075.0,2.0,0.0,105815.0,,70.0,,,,17106.0,33961.0,38308.0,,,,89382.0
09/04/2021,Chandigarh,110149.0,7650.0,55.0,92814.0,17335.0,55177.0,37635.0,2.0,0.0,110149.0,,72.0,,,,17357.0,36239.0,39211.0,,,,92814.0
10/04/2021,Chandigarh,115008.0,7650.0,55.0,96744.0,18264.0,57313.0,39428.0,3.0,0.0,115008.0,,74.0,,,,17599.0,39012.0,40126.0,,,,96744.0
11/04/2021,Chandigarh,118155.0,7200.0,50.0,99484.0,18671.0,58812.0,40669.0,3.0,0.0,118155.0,,75.0,,,,17668.0,40946.0,40863.0,,,,99484.0
12/04/2021,Chandigarh,122941.0,8200.0,61.0,103131.0,19810.0,61010.0,42118.0,3.0,0.0,122941.0,,76.0,,,,18086.0,43229.0,41809.0,,,,103131.0
13/04/2021,Chandigarh,126850.0,8400.0,62.0,106139.0,20711.0,62884.0,43252.0,3.0,0.0,126850.0,,76.0,,,,18434.0,45207.0,42491.0,,,,106139.0
14/04/2021,Chandigarh,130380.0,8400.0,63.0,108803.0,21577.0,64430.0,44370.0,3.0,0.0,130380.0,,76.0,,,,18591.0,46972.0,43233.0,,,,108803.0
15/04/2021,Chandigarh,134563.0,8800.0,63.0,111665.0,22898.0,66127.0,45535.0,3.0,0.0,134563.0,,76.0,,,,18805.0,48843.0,44010.0,,,,111665.0
16/04/2021,Chandigarh,139146.0,8700.0,63.0,114800.0,24346.0,68061.0,46736.0,3.0,0.0,139146.0,,76.0,,,,19046.0,50871.0,44876.0,,,,114800.0
17/04/2021,Chandigarh,143254.0,7400.0,56.0,117734.0,25520.0,69799.0,47931.0,4.0,0.0,143254.0,,78.0,,,,19271.0,52915.0,45541.0,,,,117734.0
18/04/2021,Chandigarh,145600.0,7200.0,54.0,119500.0,26100.0,70818.0,48678.0,4.0,0.0,145600.0,,78.0,,,,19325.0,54112.0,46056.0,,,,119500.0
19/04/2021,Chandigarh,149987.0,8500.0,64.0,122192.0,27795.0,72426.0,49762.0,4.0,0.0,149987.0,,79.0,,,,19554.0,55741.0,46889.0,,,,122192.0
20/04/2021,Chandigarh,154584.0,8600.0,65.0,124937.0,29647.0,73970.0,50962.0,5.0,0.0,154584.0,,79.0,,,,19793.0,57488.0,47648.0,,,,124937.0
21/04/2021,Chandigarh,158565.0,7900.0,61.0,127635.0,30930.0,75424.0,52205.0,6.0,0.0,158565.0,,80.0,,,,19916.0,59288.0,48423.0,,,,127635.0
22/04/2021,Chandigarh,163872.0,8800.0,65.0,130884.0,32988.0,77076.0,53802.0,6.0,0.0,163872.0,,83.0,,,,20091.0,61276.0,49509.0,,,,130884.0
23/04/2021,Chandigarh,169439.0,8800.0,66.0,134397.0,35042.0,78944.0,55447.0,6.0,0.0,169439.0,,85.0,,,,20299.0,63586.0,50504.0,,,,134397.0
24/04/2021,Chandigarh,174721.0,8300.0,61.0,137994.0,36727.0,80666.0,57322.0,6.0,0.0,174721.0,,86.0,,,,20523.0,65962.0,51501.0,,,,137994.0
25/04/2021,Chandigarh,178655.0,7000.0,55.0,140795.0,37860.0,82042.0,58746.0,7.0,0.0,178655.0,,87.0,,,,20592.0,67849.0,52346.0,,,,140795.0
26/04/2021,Chandigarh,184252.0,8400.0,64.0,144305.0,39947.0,83896.0,60402.0,7.0,0.0,184252.0,,89.0,,,,20787.0,70098.0,53412.0,,,,144305.0
27/04/2021,Chandigarh,190041.0,8400.0,63.0,148026.0,42015.0,85803.0,62216.0,7.0,0.0,190041.0,,89.0,,,,25283.0,68142.0,54593.0,,,,148026.0
28/04/2021,Chandigarh,196055.0,8750.0,66.0,151928.0,44127.0,87805.0,64116.0,7.0,0.0,196055.0,,90.0,,,,25583.0,70398.0,55940.0,,,,151928.0
29/04/2021,Chandigarh,201907.0,8600.0,65.0,155689.0,46218.0,89628.0,66054.0,7.0,0.0,201907.0,,90.0,,,,25838.0,72715.0,57130.0,,,,155689.0
30/04/2021,Chandigarh,208489.0,8700.0,68.0,160071.0,48418.0,91881.0,68181.0,9.0,0.0,208489.0,,92.0,,,,26169.0,75482.0,58412.0,,,,160071.0
01/05/2021,Chandigarh,213216.0,7800.0,58.0,163599.0,49617.0,93663.0,69927.0,9.0,0.0,213216.0,,95.0,,,,26410.0,77910.0,59271.0,,,,163599.0
02/05/2021,Chandigarh,215894.0,6600.0,51.0,165617.0,50277.0,94656.0,70952.0,9.0,0.0,215894.0,,95.0,,,,26456.0,79322.0,59834.0,,,,165617.0
03/05/2021,Chandigarh,220462.0,7200.0,55.0,168672.0,51790.0,96246.0,72417.0,9.0,0.0,220462.0,,96.0,,,,26768.0,81198.0,60701.0,,,,168672.0
04/05/2021,Chandigarh,225542.0,6900.0,56.0,172057.0,53485.0,98041.0,74007.0,9.0,0.0,225542.0,,96.0,,,,27186.0,83193.0,61673.0,,,,172057.0
05/05/2021,Chandigarh,230822.0,6900.0,55.0,175618.0,55204.0,100003.0,75605.0,10.0,0.0,230822.0,,96.0,,,,27561.0,85360.0,62692.0,,,,175618.0
06/05/2021,Chandigarh,237473.0,7000.0,56.0,179429.0,58044.0,102169.0,77250.0,10.0,0.0,237473.0,,96.0,,,,28127.0,87600.0,63697.0,,,,179429.0
07/05/2021,Chandigarh,243450.0,7300.0,55.0,183067.0,60383.0,104125.0,78931.0,11.0,0.0,243450.0,,96.0,,,,28623.0,89832.0,64607.0,,,,183067.0
08/05/2021,Chandigarh,250441.0,7100.0,57.0,187445.0,62996.0,106338.0,81095.0,12.0,0.0,250441.0,,97.0,,,,29125.0,92519.0,65796.0,,,,187445.0
09/05/2021,Chandigarh,254612.0,7400.0,53.0,190204.0,64408.0,107769.0,82423.0,12.0,0.0,254612.0,,97.0,,,,29413.0,94243.0,66543.0,,,,190204.0
10/05/2021,Chandigarh,260309.0,7800.0,57.0,193540.0,66769.0,109560.0,83968.0,12.0,0.0,260309.0,,100.0,,,,29800.0,96230.0,67496.0,,,,193540.0
11/05/2021,Chandigarh,265527.0,7900.0,58.0,196808.0,68719.0,111293.0,85502.0,13.0,0.0,265527.0,,100.0,,,,30188.0,98255.0,68346.0,,,,196808.0
12/05/2021,Chandigarh,269353.0,7900.0,57.0,199576.0,69777.0,112721.0,86842.0,13.0,0.0,269353.0,,101.0,,,,30553.0,99875.0,69126.0,,,,199576.0
13/05/2021,Chandigarh,273766.0,8000.0,58.0,202829.0,70937.0,114474.0,88342.0,13.0,0.0,273766.0,,101.0,,,,31055.0,101822.0,69929.0,,,,202829.0
14/05/2021,Chandigarh,278699.0,8100.0,58.0,206572.0,72127.0,116552.0,90007.0,13.0,0.0,278699.0,,103.0,,,,32400.0,103536.0,70610.0,,,,206572.0
15/05/2021,Chandigarh,284834.0,8300.0,63.0,211162.0,73672.0,118975.0,92173.0,14.0,0.0,284834.0,,103.0,,,,33953.0,105722.0,71458.0,,,,211162.0
16/05/2021,Chandigarh,285946.0,5290.0,29.0,212260.0,73686.0,119575.0,92671.0,14.0,0.0,285946.0,,103.0,,,,34137.0,106347.0,71745.0,,,,212260.0
17/05/2021,Chandigarh,290561.0,11040.0,63.0,216622.0,73939.0,121957.0,94650.0,15.0,0.0,290561.0,,109.0,,,,36113.0,108049.0,72423.0,,,,216622.0
18/05/2021,Chandigarh,294430.0,9670.0,60.0,220312.0,74118.0,123972.0,96321.0,19.0,0.0,294430.0,,109.0,,,,37918.0,109384.0,72968.0,,,,220312.0
19/05/2021,Chandigarh,298281.0,11320.0,61.0,224068.0,74213.0,126027.0,98019.0,22.0,0.0,298281.0,,109.0,,,,40083.0,110540.0,73398.0,,,,224068.0
20/05/2021,Chandigarh,302065.0,10665.0,65.0,227748.0,74317.0,128028.0,99693.0,27.0,0.0,302065.0,,110.0,,,,42332.0,111599.0,73765.0,,,,227748.0
21/05/2021,Chandigarh,306407.0,11470.0,72.0,231985.0,74422.0,130387.0,101568.0,30.0,0.0,306407.0,0.0,111.0,,,,45194.0,112589.0,74148.0,,,,231985.0
22/05/2021,Chandigarh,312342.0,13510.0,74.0,237720.0,74622.0,133472.0,104217.0,31.0,0.0,312342.0,0.0,113.0,,,,49131.0,113902.0,74624.0,,,,237720.0
23/05/2021,Chandigarh,315428.0,5705.0,27.0,240804.0,74624.0,135172.0,105600.0,32.0,0.0,315428.0,0.0,113.0,,,,51833.0,114194.0,74712.0,,,,240804.0
24/05/2021,Chandigarh,320496.0,11811.0,74.0,245841.0,74655.0,137908.0,107901.0,32.0,0.0,320496.0,0.0,115.0,,,,55392.0,115234.0,75147.0,,,,245841.0
